Date,Day_of_Week,Time_NYC,Temperature (F),Humidity (%),PA PM2.5 (um/m3),PA Particles,Temtop,Neph,Location,Train_Line,Train_number,Outside? (Y/N),Loc_code,Initials
3/11/2021,Thursday,4:30:30,80,24,17.61,8.05,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:32:30,80,24,17.89,8.26,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:34:30,80,24,17.81,10.91,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:36:30,80,24,17.22,7.38,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:38:30,80,24,17.58,8.71,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:40:30,80,24,16.9,9.69,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:42:30,80,24,17.57,10.09,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:44:30,80,24,17.62,9.47,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:46:30,80,24,16.58,5.64,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:48:30,80,24,18.26,9.91,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:50:30,80,24,16.86,7.47,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:52:30,80,24,16.89,9.53,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:54:31,80,24,16.78,8.09,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:56:31,80,24,17.02,3.15,,,,,, ,Loc_code,NP
3/11/2021,Thursday,4:58:31,80,24,16.78,6.12,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:00:31,79,24,18,9.39,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:02:31,79,24,17.21,5.4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:04:31,79,24,18.28,4.23,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:06:31,79,24,16.36,7.47,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:08:31,79,24,17.09,7.31,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:10:31,79,24,17.05,3.4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:12:31,79,24,16.69,4.45,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:14:31,79,24,17.79,9.16,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:16:31,79,24,18.64,7.92,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:18:31,79,24,17.83,6.31,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:20:31,79,24,18.58,7.82,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:22:31,79,24,18.45,9.22,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:24:31,79,24,19.28,10.38,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:26:31,79,24,19.16,9.89,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:28:31,79,24,17.47,7.35,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:30:31,79,24,17.39,5.55,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:32:31,79,24,18.46,6.75,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:34:31,79,24,19.14,9.76,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:36:31,79,24,18.53,4.92,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:38:31,79,24,18.24,5.76,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:40:31,79,24,18.42,7.56,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:42:31,79,24,18.19,6.54,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:44:31,79,24,19.1,10.76,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:46:31,79,24,19.39,11.11,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:48:31,79,24,18.16,7.89,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:50:31,79,24,18.9,6.15,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:52:31,79,24,18.72,4.61,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:54:31,79,24,20.3,11.67,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:56:32,79,24,19.47,6.42,,,,,, ,Loc_code,NP
3/11/2021,Thursday,5:58:32,79,24,19.53,9.25,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:00:32,79,24,19.44,8.95,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:02:32,79,24,18.97,4.62,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:04:32,79,24,19.73,9.19,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:06:32,79,24,17.65,6.37,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:08:32,79,24,18.22,6.91,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:10:32,79,24,17,6.55,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:12:32,79,24,19.15,7.25,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:14:32,79,24,18.27,5.81,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:16:32,79,24,17.95,8.32,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:18:32,79,24,18.48,6.82,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:20:32,79,24,17.75,6.64,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:22:32,79,24,17.34,7.6,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:24:32,79,24,17.24,3.14,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:26:32,79,24,17.8,7.79,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:28:32,79,24,19.1,9.76,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:30:32,79,24,17.17,8.36,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:32:32,79,24,18.58,6.82,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:34:32,79,24,19.46,10.07,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:36:32,80,24,18.15,6.71,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:38:32,80,24,17.63,6.08,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:40:32,80,24,17.96,5.49,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:42:32,80,24,19.8,10.52,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:44:32,80,24,18.89,10.04,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:46:32,80,24,18.66,5.84,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:48:32,80,24,18.56,8.44,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:50:32,80,24,18.89,6.25,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:52:32,80,24,19.32,6.09,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:54:32,80,24,19.63,8.03,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:56:32,80,24,19.33,12.04,,,,,, ,Loc_code,NP
3/11/2021,Thursday,6:58:32,80,24,18.56,6.86,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:00:32,80,24,18.74,7.84,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:02:32,80,24,20.28,11.39,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:04:32,80,24,20.5,10.16,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:06:32,80,24,20.03,8.57,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:08:32,80,24,20.42,12.14,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:10:32,80,24,19.54,8.84,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:12:32,80,24,19.91,8.71,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:14:32,80,24,19.64,9.5,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:16:32,80,24,20.38,8.93,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:18:32,80,24,19.76,7.93,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:20:32,80,24,19.18,6.86,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:22:32,80,24,19.24,8.93,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:24:32,80,24,21.02,12.87,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:26:32,80,24,18.78,8.21,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:28:32,80,24,18.86,8.14,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:30:32,80,24,18.62,4.3,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:32:32,80,24,18.77,9.59,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:34:32,80,24,20.27,9.19,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:36:32,80,24,20.07,8.47,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:38:32,80,24,19.69,8.42,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:40:32,80,24,18.33,9.83,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:42:32,80,24,18.73,5.2,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:44:32,80,24,18.38,6.62,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:46:32,80,24,19.29,11.24,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:48:32,80,24,19.83,7.26,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:50:32,80,24,20.29,13.12,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:52:32,80,24,19.92,13.64,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:54:32,80,24,19.27,9.05,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:56:32,80,24,18.74,7.31,,,,,, ,Loc_code,NP
3/11/2021,Thursday,7:58:32,80,24,18.58,4.56,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:00:32,80,24,19.53,9.15,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:02:32,80,24,19,6.76,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:04:32,80,24,18.61,6.4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:06:32,80,24,19.26,7.6,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:08:32,80,24,19.22,9.45,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:10:32,80,24,18.98,8.21,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:12:32,80,24,19.08,8.83,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:14:32,80,24,18.33,8.07,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:16:32,80,24,19.12,8.07,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:18:32,80,24,19.81,7.81,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:20:32,80,24,19.09,10.21,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:22:32,80,24,20.22,10.28,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:24:32,81,24,18.27,6.11,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:26:32,81,24,20.65,12.7,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:28:32,81,24,19.56,4.34,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:30:32,81,24,18.25,6.34,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:32:32,81,24,19.79,11.61,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:34:32,81,23,18.89,7.73,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:36:32,81,23,18.97,10.1,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:38:32,81,24,18.48,7.05,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:40:32,81,24,19.04,6.41,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:42:32,81,25,20.53,12.78,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:44:32,81,26,18.89,9.43,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:46:32,81,26,18.13,10.88,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:48:32,82,26,18,6,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:50:32,82,25,18.49,8.68,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:52:32,82,26,19.86,10.82,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:54:32,82,26,18.62,10.9,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:56:32,82,27,19.62,10.4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,8:58:32,82,27,17.86,13.83,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:00:32,83,27,19.75,14.31,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:02:32,83,27,18.88,11.32,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:04:32,83,27,18.69,11.64,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:06:32,83,26,19.79,9.88,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:08:32,83,26,18.61,7.4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:10:32,83,26,18.48,6.14,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:12:32,83,26,17.61,7.42,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:14:32,84,25,16.91,4,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:16:32,84,25,18.32,10.27,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:18:32,84,25,17.11,5.19,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:20:32,84,25,17.98,7.55,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:22:32,84,25,18.23,9.96,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:24:32,84,25,17.85,5.41,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:26:32,84,25,18.46,10.02,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:28:32,84,25,19,10.21,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:30:32,85,25,19.07,6.57,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:32:32,85,25,18.39,5.67,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:34:32,85,25,18.93,6.47,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:36:32,85,25,19.73,8.21,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:38:32,85,24,19.16,7.35,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:40:32,85,24,18.49,4.63,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:42:32,85,24,19.07,7.68,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:44:32,85,24,19.24,7.12,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:46:32,85,24,20.52,9.79,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:48:32,85,24,19.14,6.72,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:50:32,85,24,19.47,5.68,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:52:32,86,23,20.39,7.61,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:54:33,86,23,20.89,7.16,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:56:33,86,23,20.8,8.71,,,,,, ,Loc_code,NP
3/11/2021,Thursday,9:58:33,86,23,18.6,7.02,,,,,, ,Loc_code,NP
3/11/2021,Thursday,10:00:33,86,23,19.16,7.53,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:02:33,86,23,20.02,11.27,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:04:33,86,23,20.1,6.44,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:06:33,86,23,20.44,8.09,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:08:33,86,22,19.51,8.45,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:10:34,87,22,20.36,4.34,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:12:34,87,22,20.9,9.53,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:14:34,87,22,19.72,5.89,n/a,n/a,Apartment (UWS),,,N,I,NP
3/11/2021,Thursday,10:18:37,90,22,19.69,9.44,n/a,n/a,ABOVEGROUND,,,Y,O,NP
3/11/2021,Thursday,10:20:37,93,19,19.44,6.42,n/a,n/a,ABOVEGROUND,,,Y,O,NP
3/11/2021,Thursday,10:22:37,94,19,19.47,5.65,n/a,n/a,ABOVEGROUND,,,Y,O,NP
3/11/2021,Thursday,10:24:37,90,18,19.3,7.79,n/a,n/a,ABOVEGROUND,,,Y,O,NP
3/11/2021,Thursday,10:26:37,89,17,24.79,7.51,n/a,n/a,ABOVEGROUND,,,Y,O,NP
3/11/2021,Thursday,10:28:37,85,17,39.81,15.6,n/a,n/a,96th St (C/D),,, ,O,NP
3/11/2021,Thursday,10:30:37,82,19,53.02,18.52,n/a,n/a,96th St (C/D),,, ,O,NP
3/11/2021,Thursday,10:32:37,81,21,66.87,73.47,n/a,n/a,96th St (C/D),,, ,O,NP
3/11/2021,Thursday,10:34:37,81,22,62.45,78.39,n/a,n/a,96th St (C/D),C,, ,T,NP
3/11/2021,Thursday,10:36:37,82,22,34.44,25.68,n/a,n/a,96th St (C/D),C,, ,T,NP
3/11/2021,Thursday,10:38:37,83,22,43.4,62.67,n/a,n/a,96th St (C/D),C,, ,T,NP
3/11/2021,Thursday,10:40:37,82,21,43.23,54.68,n/a,n/a,59th St - Columbus Circle (A/B/C/D),C,,N,T,NP
3/11/2021,Thursday,10:42:37,72,22,86.79,155.02,n/a,n/a,59th St - Columbus Circle (A/B/C/D),,,N,PU,NP
3/11/2021,Thursday,10:44:37,80,22,105.41,222.52,n/a,n/a,59th St - Columbus Circle (1/2),,,N,PU,NP
3/11/2021,Thursday,10:46:35,76,23,114.17,234.41,n/a,n/a,59th St - Columbus Circle (1/2),1,,N,T,NP
3/11/2021,Thursday,10:48:35,80,24,91.04,178.31,n/a,n/a,50th St (1/2),1,,N,T,NP
3/11/2021,Thursday,10:50:35,80,24,94.61,192.95,n/a,n/a,Times Sq - 42nd St (1/2/3),1,,N,T,NP
3/11/2021,Thursday,10:52:35,81,24,77.32,129,n/a,n/a,34th St - Penn Station (1/2/3),1,,N,T,NP
3/11/2021,Thursday,10:54:35,81,23,67.44,98.81,n/a,n/a,23rd St (1),1,, ,T,NP
3/11/2021,Thursday,10:56:35,81,22,64.11,77.65,n/a,n/a,14th St (1/2/3),1,,N,T,NP
3/11/2021,Thursday,10:58:35,81,22,64.29,83.84,n/a,n/a,Christopher St - Sheridan Sq,1,,N,T,NP
3/11/2021,Thursday,11:00:35,81,22,60.3,84.25,n/a,n/a,Canal St (1/2),1,,N,T,NP
3/11/2021,Thursday,11:02:35,81,21,62.93,100.26,n/a,n/a,Franklin St,1,,N,T,NP
3/11/2021,Thursday,11:04:35,82,21,63.29,100.39,n/a,n/a,Cortlandt St/WTC,1,,N,T,NP
3/11/2021,Thursday,11:06:31,82,21,61.22,89.27,n/a,n/a,Rector St (1),1,,N,T,NP
3/11/2021,Thursday,11:08:31,81,21,62.58,94.64,n/a,n/a,South Ferry,,,N,PU,NP
3/11/2021,Thursday,11:10:31,80,21,36.28,39.48,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:12:31,79,22,36.59,17.71,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:14:31,79,22,13.21,5.81,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:16:31,79,22,11.93,4.17,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:18:31,78,23,13.52,4.43,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:20:31,78,23,36.53,20.34,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:22:31,78,23,19.02,7.25,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:24:31,78,23,14.07,4.62,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:26:29,77,24,13.79,4.69,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:28:29,77,23,11.56,3.13,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:30:29,77,24,14.64,3.55,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:32:29,73,24,15.15,4.07,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:34:29,73,24,34.26,13.51,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:36:29,78,25,24.28,8.67,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:38:29,79,25,22.64,9.1,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:40:29,79,25,23.91,11.93,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:42:29,80,24,25.09,13.52,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:44:29,80,24,26.31,14.75,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:46:26,75,24,25.33,8.24,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:48:26,81,24,26.21,14.23,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:50:26,81,23,26.46,12.29,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:52:26,81,23,27.61,11.49,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:54:26,75,23,29.16,18.05,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:56:26,82,23,27.65,12.07,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,11:58:26,74,23,26.84,14.39,n/a,n/a,Whitehall Terminal,,,N,I,NP
3/11/2021,Thursday,12:00:26,80,22,30.24,18.12,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:02:26,78,22,55.54,27.93,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:04:26,77,23,55.87,30.43,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:06:23,81,21,42.8,19.62,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:08:23,82,20,43.15,23.24,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:10:23,83,19,41.54,13.61,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:12:23,80,20,40.35,20.46,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:14:23,84,19,38.11,16.02,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:16:23,82,19,37.81,17.96,n/a,n/a,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:18:23,81,19,40.22,16,n/a,n/a,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:20:23,80,20,39.14,16.4,n/a,19.672598,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:22:23,73,21,41.72,23.93,n/a,20.675419,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:24:23,77,21,40.43,20.75,n/a,19.81839,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:26:19,76,22,39.83,18.95,n/a,19.809814,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:28:19,81,23,40.36,18.84,n/a,17.639059,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:30:19,77,21,41.46,20,n/a,19.109018,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:32:19,75,23,44.45,21.46,n/a,20.165308,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:34:19,75,24,42.54,26.75,n/a,23.268593,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:36:19,73,24,23.16,11,n/a,22.513262,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:38:19,75,25,52.48,30.93,n/a,26.572474,Outside Curtis HS,,, ,PA,NP
3/11/2021,Thursday,12:40:19,75,25,50.46,32.67,37.2,24.960207,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:42:19,73,25,49.77,30.39,36.2,23.941494,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:44:19,73,26,42.73,29.53,36.2,21.821774,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:46:16,72,26,43.93,25.02,32.4,21.54212,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:48:16,71,27,45.65,27.44,32.4,21.440487,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:50:16,70,28,45.07,29.79,32.5,22.242611,St. George,,,Y,PA,NP
3/11/2021,Thursday,12:52:16,72,29,24.21,17.43,12.9,8.918156,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,12:54:16,73,28,17.29,7.05,12.9,7.700546,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,12:56:16,74,27,17.53,4.98,13.1,7.803957,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,12:58:16,75,26,18.09,4.9,13.1,7.971669,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:00:16,75,26,18.47,7.36,13.1,7.886494,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:02:16,76,25,18.72,11.34,13.1,7.878001,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:04:16,76,25,18.42,6.56,12.6,7.989428,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:06:12,76,25,21.4,13.55,12.6,11.615854,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:08:12,77,24,20.66,8.38,12.7,8.278853,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:10:12,77,24,18.56,7.23,n/a,8.718453,St. George,SIR,,Y,T,NP
3/11/2021,Thursday,13:12:12,77,24,23.05,9.33,17.2,13.161547,Tompkinsville,SIR,,Y,T,NP
3/11/2021,Thursday,13:14:12,77,24,22.46,8.59,n/a,10.545225,Stapleton,SIR,,Y,T,NP
3/11/2021,Thursday,13:16:12,77,24,20.45,7.38,n/a,9.316123,Clifton,SIR,,Y,T,NP
3/11/2021,Thursday,13:18:12,78,24,19.02,5.66,n/a,9.222394,Old Town,SIR,,Y,T,NP
3/11/2021,Thursday,13:20:12,79,25,18.71,3.5,12.5,9.867205,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:22:12,80,23,21.61,4.56,9.2,11.344741,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:24:12,80,22,26.14,9.68,19.4,12.678299,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:26:09,80,22,26.84,9.98,19.4,12.533294,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:28:09,80,22,28.17,14.07,19.4,12.871088,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:30:09,79,22,27.46,5.67,n/a,13.898383,Dongan Hills,SIR,,Y,T,NP
3/11/2021,Thursday,13:32:09,78,22,37.54,19.07,n/a,16.550381,Jefferson Ave,SIR,,Y,T,NP
3/11/2021,Thursday,13:34:09,77,23,37.81,25.5,n/a,15.705738,Jefferson Ave,,,Y,PA,NP
3/11/2021,Thursday,13:36:09,76,24,36.88,15.86,n/a,16.494211,Jefferson Ave,,,Y,PA,NP
3/11/2021,Thursday,13:38:09,76,24,35.95,17.56,n/a,16.8353,Jefferson Ave,,,Y,PA,NP
3/11/2021,Thursday,13:40:09,75,24,37.36,22.63,n/a,16.185184,Jefferson Ave,,,Y,PA,NP
